2022-09-15 14:57:39.038536 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 14-57-24.txt'. [8.09 ms]
2022-09-15 15:00:00.691994 ; Searcher       ; Debug       ; Ordered 22 assemblies according to references. [186 ms]
2022-09-15 15:00:00.819438 ; PluginManager  ; Debug       ; Loaded OpenTap. [276 us]
2022-09-15 15:00:00.819438 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [5.00 ms]
2022-09-15 15:00:00.819438 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.49 ms]
2022-09-15 15:00:00.819438 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-59-59.txt'. [6.35 ms]
2022-09-15 15:00:00.819438 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.CommunityEditionPopup. [4.61 ms]
2022-09-15 15:00:00.819438 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [3.74 ms]
2022-09-15 15:00:00.843954 ; CLI            ; Debug       ; Executing CLI action: communityeditionpopup
2022-09-15 15:00:00.843954 ; CLI            ; Debug       ; CLI action returned exit code: 0 [998 us]
2022-09-15 15:00:00.857388 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe communityeditionpopup'.  [895 ms]
2022-09-15 15:00:00.857388 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:00:00.857388 ; Installer      ; Information ; Installed Results Viewer CE version 9.17.4+5e508f08 [1.39 s]
2022-09-15 15:00:00.857388 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:00:00.867335 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Developer's System CE/package.xml [4.40 ms]
2022-09-15 15:00:00.867335 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:00:00.867335 ; Installer      ; Information ; Installed Developer's System CE version 9.17.4+5e508f08 [9.88 ms]
2022-09-15 15:00:01.521796 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:03.002290 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:04.614482 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:05.063517 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:12.565257 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:38.256598 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:00:54.918183 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:03:54.836954 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:03:55.192091 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:03:59.864538 ; OpenTAP        ; Information ; Modifying installation in bin\Debug\:
2022-09-15 15:03:59.864538 ; OpenTAP        ; Information ; - Skipping OpenTAP version 9.17.4+ea67c63a (x64-Windows) - Already installed.
2022-09-15 15:03:59.864538 ; OpenTAP        ; Information ; - Skipping PathWave License Manager version 2.5.0 (x64-Windows) - Already installed.
2022-09-15 15:03:59.864538 ; OpenTAP        ; Information ; - Installing CSV version 9.11.0+98498e58
2022-09-15 15:03:59.864538 ; OpenTAP        ; Information ; - Installing Developer's System CE version 9.17.4+5e508f08
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing Editor CE version 9.17.4+5e508f08
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing Keysight Licensing version 1.1.1+7a2a1fe3
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing OSIntegration version 1.4.2+15f32a31
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing Results Viewer CE version 9.17.4+5e508f08
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing SDK version 9.17.4+ea67c63a
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing SQLite and PostgreSQL version 9.4.2+3009aace
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing Visual Studio SDK CE version 1.2.6+ef0ad804
2022-09-15 15:03:59.864651 ; OpenTAP        ; Information ; - Installing WPF Controls version 9.17.4+5e508f08
2022-09-15 15:03:59.864910 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:03:59.865050 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:03:59.865050 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:03:59.865480 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:03:59.866559 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:03:59.904366 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:03:59.921618 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/Csv.dll [13.9 ms]
2022-09-15 15:03:59.927048 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/package.xml [5.32 ms]
2022-09-15 15:03:59.927048 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:03:59.927048 ; Installer      ; Information ; Installed CSV version 9.11.0+98498e58 [22.2 ms]
2022-09-15 15:03:59.927048 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:03:59.937049 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.2.0.5231/.OpenTapIgnore [4.10 ms]
2022-09-15 15:03:59.962857 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.3.2.19/Keysight.Ccl.Licensing.Api.dll [26.0 ms]
2022-09-15 15:04:00.024346 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.dll [61.9 ms]
2022-09-15 15:04:00.079083 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.v9.dll [53.8 ms]
2022-09-15 15:04:00.094890 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll [16.1 ms]
2022-09-15 15:04:00.098936 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll.sig [4.33 ms]
2022-09-15 15:04:00.160906 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll [61.8 ms]
2022-09-15 15:04:00.164274 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll.sig [3.22 ms]
2022-09-15 15:04:00.184778 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll [20.1 ms]
2022-09-15 15:04:00.187470 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll.sig [2.78 ms]
2022-09-15 15:04:00.191686 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/package.xml [4.26 ms]
2022-09-15 15:04:00.193126 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:04:00.193126 ; Installer      ; Information ; Installed Keysight Licensing version 1.1.1+7a2a1fe3 [265 ms]
2022-09-15 15:04:00.193126 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:04:00.208424 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/OpenTap.OSIntegration.Windows.dll [12.2 ms]
2022-09-15 15:04:00.214677 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/package.xml [5.58 ms]
2022-09-15 15:04:00.214677 ; Plugin         ; Information ; Starting install step 'tap.exe path register'
2022-09-15 15:04:00.809878 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Debug\SessionLogs\tap 2022-09-15 15-04-00.txt'. [5.19 ms]
2022-09-15 15:04:00.809878 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" path register --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Debug'.
2022-09-15 15:04:00.809878 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 15:04:00.809878 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 15:04:00.809878 ; AssemblyFinder ; Debug       ; Found 9/30 assembly files. [8.15 ms]
2022-09-15 15:04:00.809878 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 15:04:00.809878 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 15:04:00.809878 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 15:04:00.809878 ; Searcher       ; Debug       ; Ordered 9 assemblies according to references. [144 ms]
2022-09-15 15:04:00.909517 ; PluginManager  ; Debug       ; Loaded OpenTap. [262 us]
2022-09-15 15:04:00.909517 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.03 ms]
2022-09-15 15:04:00.909517 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Debug\SessionLogs\SessionLog 2022-09-15 15-04-00.txt'. [9.22 ms]
2022-09-15 15:04:00.909517 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [4.03 ms]
2022-09-15 15:04:00.964023 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.80 ms]
2022-09-15 15:04:00.964023 ; PluginManager  ; Debug       ; Loaded mscorlib. [500 ns]
2022-09-15 15:04:00.964023 ; CLI            ; Debug       ; Executing CLI action: path \ register
2022-09-15 15:04:00.964023 ; PackageAction  ; Information ; Skipping OS Integration (OPENTAP_DEBUG_INSTALL environment variable is set).
2022-09-15 15:04:00.964023 ; CLI            ; Debug       ; CLI action returned exit code: 0 [1.24 ms]
2022-09-15 15:04:00.977231 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe path register'.  [762 ms]
2022-09-15 15:04:00.977231 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:04:00.977231 ; Installer      ; Information ; Installed OSIntegration version 1.4.2+15f32a31 [784 ms]
2022-09-15 15:04:00.977231 ; Installer      ; Warning     ; Package 'OSIntegration' contains possibly relevant plugins for next package installations, but these will not be loaded.
2022-09-15 15:04:00.977231 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:04:01.001528 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Keysight.OpenTap.Sdk.MSBuild.dll [13.1 ms]
2022-09-15 15:04:01.019547 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTap.Sdk.New.dll [17.8 ms]
2022-09-15 15:04:01.051679 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.xml [32.1 ms]
2022-09-15 15:04:01.063921 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.Package.xml [11.9 ms]
2022-09-15 15:04:01.070555 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/PackageSchema.xsd [6.87 ms]
2022-09-15 15:04:01.123702 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTAP Developer Guide.pdf [53.0 ms]
2022-09-15 15:04:01.129307 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.OpenTapIgnore [5.59 ms]
2022-09-15 15:04:01.132584 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFile.txt [3.06 ms]
2022-09-15 15:04:01.135637 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFolder/Empty.txt [3.24 ms]
2022-09-15 15:04:01.140358 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Examples.sln [4.61 ms]
2022-09-15 15:04:01.146624 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Directory.Build.props [6.18 ms]
2022-09-15 15:04:01.150977 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/ExamplePlugin.csproj [4.32 ms]
2022-09-15 15:04:01.155497 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/GeneratorInstrument.cs [4.51 ms]
2022-09-15 15:04:01.159153 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/LowPassFilterDut.cs [3.74 ms]
2022-09-15 15:04:01.164452 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/MeasurePeakAmplitudeTestStep.cs [5.21 ms]
2022-09-15 15:04:01.168288 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/package.xml [3.80 ms]
2022-09-15 15:04:01.171752 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/SomeSampleData.txt [3.36 ms]
2022-09-15 15:04:01.175766 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/AssemblyInfo.cs [4.17 ms]
2022-09-15 15:04:01.179469 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/launchSettings.json [3.54 ms]
2022-09-15 15:04:01.183134 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/package.xml [3.75 ms]
2022-09-15 15:04:01.186894 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/PluginDevelopment.csproj [3.60 ms]
2022-09-15 15:04:01.194455 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/AttachedPropertyExample.cs [7.93 ms]
2022-09-15 15:04:01.200045 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/BreakSerializerExample.cs [5.21 ms]
2022-09-15 15:04:01.205475 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample1.cs [5.45 ms]
2022-09-15 15:04:01.210602 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample2.cs [5.02 ms]
2022-09-15 15:04:01.215752 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/MenuModelExample.cs [5.14 ms]
2022-09-15 15:04:01.219570 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ButtonCreation.cs [3.81 ms]
2022-09-15 15:04:01.224141 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/CustomBenchSettings.cs [4.55 ms]
2022-09-15 15:04:01.228239 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ExampleSettings.cs [4.15 ms]
2022-09-15 15:04:01.233236 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/IPAnnotation.cs [4.88 ms]
2022-09-15 15:04:01.237454 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/OpenTapPictureExample.cs [4.64 ms]
2022-09-15 15:04:01.241904 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/TestPlanCustomImportExport.cs [3.88 ms]
2022-09-15 15:04:01.246679 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/UserInputExample.cs [4.85 ms]
2022-09-15 15:04:01.251672 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ConnectionStep.cs [4.79 ms]
2022-09-15 15:04:01.256019 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/FourPortDut.cs [4.60 ms]
2022-09-15 15:04:01.260902 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/InterfaceBasedInstrument.cs [4.72 ms]
2022-09-15 15:04:01.266342 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/MeasureUsingConnectionsStep.cs [5.65 ms]
2022-09-15 15:04:01.271177 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ResourceTopology.cs [4.75 ms]
2022-09-15 15:04:01.275717 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ScpiInstrumentExample.cs [4.52 ms]
2022-09-15 15:04:01.279587 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchMatrixStep.cs [3.62 ms]
2022-09-15 15:04:01.283367 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchStep.cs [3.78 ms]
2022-09-15 15:04:01.286359 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleDut.cs [3.53 ms]
2022-09-15 15:04:01.290827 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleInstrument.cs [3.90 ms]
2022-09-15 15:04:01.294772 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SwitchMatrixInstrument.cs [3.87 ms]
2022-09-15 15:04:01.298524 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPortInstrument.cs [3.99 ms]
2022-09-15 15:04:01.302624 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPositionSwitchInstrument.cs [3.83 ms]
2022-09-15 15:04:01.306400 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/UsingDutAndInstStep.cs [3.72 ms]
2022-09-15 15:04:01.310260 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/AssemblyInfo.cs [3.97 ms]
2022-09-15 15:04:01.313204 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/launchSettings.json [3.10 ms]
2022-09-15 15:04:01.318453 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/EventResultListener.cs [4.91 ms]
2022-09-15 15:04:01.322724 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/ExampleResultListener.cs [4.38 ms]
2022-09-15 15:04:01.327356 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/AvailableValuesAttributeExample.cs [4.56 ms]
2022-09-15 15:04:01.330915 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/BrowsableAttributeExample.cs [3.73 ms]
2022-09-15 15:04:01.334617 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ColumnDisplayAttributeExample.cs [3.59 ms]
2022-09-15 15:04:01.338454 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DefaultValueExample.cs [3.63 ms]
2022-09-15 15:04:01.343060 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DisplayAttributeExample.cs [4.61 ms]
2022-09-15 15:04:01.346777 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DynamicNameDisplayAttribute.cs [3.94 ms]
2022-09-15 15:04:01.350926 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EmbedPropertiesAttributeExample.cs [3.83 ms]
2022-09-15 15:04:01.354554 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EnabledIfAttributeExample.cs [3.61 ms]
2022-09-15 15:04:01.358134 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/FlagsAttributeExample.cs [3.54 ms]
2022-09-15 15:04:01.361827 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/PathAttributeExample.cs [3.81 ms]
2022-09-15 15:04:01.367277 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ResourceOpenAttributeExample.cs [5.61 ms]
2022-09-15 15:04:01.372536 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ScpiAttributeExample.cs [5.10 ms]
2022-09-15 15:04:01.376405 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/UnitAttributeExample.cs [3.91 ms]
2022-09-15 15:04:01.381964 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/XmlIgnoreAttributeExample.cs [5.42 ms]
2022-09-15 15:04:01.385677 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/GenerateOutput.cs [3.95 ms]
2022-09-15 15:04:01.389425 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/HandleInput.cs [3.55 ms]
2022-09-15 15:04:01.393299 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ChildSeekingResources.cs [3.96 ms]
2022-09-15 15:04:01.397264 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentAnyChildren.cs [3.62 ms]
2022-09-15 15:04:01.400797 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentWithResources.cs [3.56 ms]
